timestamp,totalCpuUsage,appUsage,core0_enabled,core1_enabled,core2_enabled,core3_enabled,core4_enabled,core5_enabled,core6_enabled,core7_enabled,core0,core1,core2,core3,core4,core5,core6,core7
9186,15.09011,13.31271,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1211600.0,1211600.0,1211600.0,1211600.0
9387,24.4066,13.40164,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1248000.0,1248000.0,1248000.0,1248000.0
9587,26.80328,13.50152,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1164800.0,1164800.0,1164800.0,1164800.0
9787,29.45037,13.13475,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1261000.0,1261000.0,1261000.0,1261000.0
9987,19.15484,13.59248,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1342250.0,1342250.0,1342250.0,1342250.0
10187,20.40719,13.20465,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1365000.0,1365000.0,1365000.0,1365000.0
10387,29.54404,14.27816,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1222000.0,1222000.0,1222000.0,1222000.0
10587,16.56267,13.71688,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1074800.0,1074800.0,1074800.0,1074800.0
10788,16.43748,14.67848,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1263480.0,1263480.0,1263480.0,1263480.0
10988,13.79604,13.53232,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1144000.0,1144000.0,1144000.0,1144000.0
11188,21.13701,13.79604,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1222000.0,1222000.0,1222000.0,1222000.0
11388,22.19301,12.98387,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1189500.0,1189500.0,1189500.0,1189500.0
11588,14.1129,12.72579,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1121900.0,1121900.0,1121900.0,1121900.0
11789,22.3439,13.07936,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1123416.6,1123416.6,1132560.0,1132560.0
11989,30.03283,14.46025,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1155000.0,1155000.0,1141866.6,1141866.6
12189,16.16486,13.13395,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,945700.0,945700.0,945700.0,945700.0
12390,17.33305,12.60585,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1129700.0,1129700.0,1129700.0,1129700.0
12590,14.85738,13.79614,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1022850.0,1022850.0,1022850.0,1022850.0
12791,18.84177,13.99674,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1043708.3,1043708.3,1043708.3,1043708.3
12991,35.03184,12.73885,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1586000.0,1586000.0,1586000.0,1586000.0
13191,26.27561,12.5666,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1313000.0,1313000.0,1313000.0,1313000.0
13392,19.2508,11.96671,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1120600.0,1120600.0,1120600.0,1120600.0
13592,15.70821,12.45823,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1111500.0,1111500.0,1111500.0,1111500.0
13792,11.671,12.83811,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1151583.4,1151583.4,1155440.0,1155440.0
13992,15.99776,12.17398,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1155117.6,1155117.6,1149312.5,1149312.5
14192,25.28294,11.4408,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,954315.8,954315.8,954315.8,954315.8
14392,18.26096,12.3936,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,930000.0,930000.0,930000.0,930000.0
14592,16.41507,12.79821,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1093400.0,1084285.8,1084285.8,1084285.8
14793,18.13561,12.40585,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1074000.0,1080880.0,1080880.0,1080880.0
14994,18.33815,12.92786,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1079466.6,1079466.6,1079466.6,1079466.6
15194,10.71414,12.09041,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,862550.0,862550.0,862550.0,862550.0
15395,23.31038,12.39064,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,929400.0,929400.0,929400.0,929400.0
15595,18.85313,13.17543,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,889400.0,889400.0,889400.0,889400.0
15796,19.82398,11.69106,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,993760.0,993760.0,993760.0,993760.0
15996,21.64523,11.33798,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1144000.0,1144000.0,1144000.0,1144000.0
16196,22.92861,11.46431,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1132700.0,1132700.0,1132700.0,1132700.0
16396,35.74068,11.34625,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1383200.0,1383200.0,1383200.0,1383200.0
16596,18.06871,12.20858,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,876950.0,876950.0,876950.0,876950.0
16797,19.33987,11.88289,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,911130.44,911130.44,911130.44,911130.44
16997,24.2609,10.91328,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,852235.3,852235.3,852235.3,852235.3
17197,23.72452,11.13951,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,935600.0,935600.0,935600.0,935600.0
17398,13.16488,10.55451,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,909700.0,909700.0,909700.0,909700.0
17598,15.35201,9.91788,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1056600.0,1056600.0,1056600.0,1056600.0
17798,24.83208,10.92612,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1060583.4,1060583.4,1060583.4,1060583.4
17998,22.00369,11.23353,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,708750.0,708750.0,708750.0,708750.0
18198,15.9044,11.50193,true,true,true,true,true,true,true,true,1569100.0,1569100.0,1569100.0,1569100.0,937200.0,937200.0,937200.0,937200.0
18398,18.92227,11.35336,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,934900.0,934900.0,934900.0,934900.0
18598,23.36574,11.66323,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1104600.0,1104600.0,1104600.0,1104600.0
18798,16.82156,11.87405,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,987739.1,987739.1,987739.1,987739.1
18998,18.53509,12.35673,true,true,true,true,true,true,true,true,1506470.6,1506470.6,1506470.6,1506470.6,875411.75,875411.75,875411.75,875411.75
19198,23.53562,11.20744,true,true,true,true,true,true,true,true,1535300.0,1535300.0,1535300.0,1535300.0,1308700.0,1308700.0,1308700.0,1308700.0
19398,23.91514,12.22329,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,993200.0,993200.0,993200.0,993200.0
19599,14.99346,12.18218,true,true,true,true,true,true,true,true,1535300.0,1535300.0,1535300.0,1535300.0,827800.0,827800.0,827800.0,827800.0
19799,14.5239,13.44872,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1062434.8,1062434.8,1062434.8,1062434.8
20000,12.88836,10.51731,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,876352.94,876352.94,876352.94,876352.94
20200,20.51309,9.71756,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
20400,16.19593,9.5426,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
20600,14.10646,10.47477,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,546000.0,546000.0,546000.0,546000.0
20800,20.31576,12.28394,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,811826.06,811826.06,811826.06,811826.06
21000,17.79817,11.69594,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,978705.9,978705.9,978705.9,978705.9
21200,18.66838,14.12742,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,990700.0,990700.0,990700.0,990700.0
21400,19.4716,15.14458,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1124750.0,1124750.0,1124750.0,1124750.0
21600,11.66942,10.69696,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,820000.0,820000.0,820000.0,820000.0
21800,13.01849,11.12652,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,840416.7,840416.7,840416.7,840416.7
22000,26.36304,11.44056,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1017375.0,1017375.0,1017375.0,1017375.0
22201,13.16129,11.58194,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1035750.0,1035750.0,1035750.0,1035750.0
22401,12.46775,11.97701,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,957750.0,957750.0,957750.0,957750.0
22601,28.27991,11.92567,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1029100.0,1029100.0,1029100.0,1023047.6
22801,13.40162,10.82439,true,true,true,true,true,true,true,true,1534000.0,1534000.0,1534000.0,1534000.0,1015461.56,1015461.56,1015461.56,1020000.0
23001,26.71232,11.81506,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,990000.0,990000.0,990000.0,984133.3
23201,23.09861,11.54931,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1040300.0,1040300.0,1040300.0,1047578.94
23401,15.49756,12.8322,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1015500.0,1015500.0,1015500.0,1015500.0
23601,13.39012,11.49819,true,true,true,true,true,true,true,true,1535300.0,1535300.0,1535300.0,1535300.0,1001900.0,1001900.0,1001900.0,1001900.0
23801,17.20818,11.64082,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1079000.0,1079000.0,1079000.0,1079000.0
