timestamp,totalCpuUsage,appUsage,core0_enabled,core1_enabled,core2_enabled,core3_enabled,core4_enabled,core5_enabled,core6_enabled,core7_enabled,core0,core1,core2,core3,core4,core5,core6,core7
4507,33.5443,17.08861,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
4707,24.67533,18.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
4907,28.0,18.18182,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
5108,23.52941,15.69772,true,true,true,true,false,false,false,false,1570400.0,1570400.0,1570400.0,1570400.0,0.0,0.0,0.0,0.0
5308,22.33906,15.29412,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
5509,21.62162,16.89189,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
5709,29.41177,14.70588,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
5909,25.0,15.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
6109,32.5,15.85366,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
6310,28.75,16.25,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
6510,21.52778,18.05555,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
6710,22.89156,14.45783,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
6911,16.43836,16.25,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
7111,31.54762,14.28571,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
7311,26.25,15.75342,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
7512,16.19718,17.60563,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
7713,19.33333,16.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
7913,22.89156,15.06024,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
8113,25.69445,13.15789,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
8313,18.42105,14.58333,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
8513,20.12195,12.80488,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
8713,16.66667,12.6506,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
8913,30.1282,14.74359,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
9113,25.30121,13.46154,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
9313,14.38356,14.38356,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
9513,24.66667,13.33333,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
9714,15.13158,13.29114,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
9914,23.41772,12.19512,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
10114,20.73171,13.81579,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
10314,20.25316,12.65823,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
10514,15.82278,13.29114,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
10714,30.26316,12.5,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
10914,26.78571,15.13158,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
11115,16.88312,14.93506,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
11315,18.29268,12.80488,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
11516,34.70588,14.70588,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
11716,22.22222,13.58025,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
11916,32.53012,15.1797,true,true,true,true,false,false,false,false,1564875.0,1564875.0,1564875.0,1564875.0,0.0,0.0,0.0,0.0
12116,24.66701,13.85542,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
12316,19.76744,13.37209,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
12517,19.87952,13.25301,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
12717,17.10526,14.47368,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
12918,17.85714,15.71429,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
13119,19.375,14.375,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
13319,29.48718,14.74359,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
13519,19.33333,14.66667,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
13719,20.58824,14.38356,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
13919,18.35443,11.79775,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
14119,23.59551,12.35294,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
14319,26.35135,12.65823,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
14519,17.12329,14.18919,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
14720,32.5,13.75,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
14921,28.125,14.375,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
15121,13.23529,13.46154,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
15321,19.23077,15.44118,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
15521,35.0,13.75,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
15722,29.60526,13.81579,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
15922,31.92771,12.6506,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
16123,14.08451,13.38028,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
16323,16.66667,11.72839,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
16523,16.04938,14.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
16724,18.51852,11.11111,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
16924,14.86486,12.5,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
17124,16.47059,11.875,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
17324,20.625,12.83784,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
17524,29.375,11.17647,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
17725,14.66667,12.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
17925,16.89189,13.51351,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
18126,13.63636,12.33766,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
18326,29.41177,11.17647,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
18526,17.76316,11.84211,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
18726,14.40101,12.11696,true,true,true,true,false,false,false,false,1477840.0,1477840.0,1477840.0,1473333.4,0.0,0.0,0.0,0.0
18926,20.65137,11.35166,true,true,true,true,false,false,false,false,1459250.0,1459250.0,1459250.0,1459250.0,0.0,0.0,0.0,0.0
19126,15.30055,10.80076,true,true,true,true,false,false,false,false,1484600.0,1484600.0,1484600.0,1484600.0,0.0,0.0,0.0,0.0
19327,17.32622,9.49689,true,true,true,true,false,false,false,false,1456000.0,1456000.0,1456000.0,1456000.0,0.0,0.0,0.0,0.0
19527,13.39243,10.32568,true,true,true,true,false,false,false,false,1535300.0,1535300.0,1535300.0,1535300.0,0.0,0.0,0.0,0.0
19727,23.33333,12.66667,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
19927,19.73684,13.81579,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
20127,15.38462,12.17949,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
20327,11.80556,13.88889,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
20528,14.86486,13.51351,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
20729,18.125,13.46154,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
20929,30.1282,12.82051,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
21129,26.28205,12.5,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
21329,14.66667,12.66667,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
21529,17.53247,12.98701,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
21730,29.375,12.98701,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
21930,16.88312,11.53846,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
22130,25.82418,12.5,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
22330,18.29268,12.80488,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
22531,17.30769,12.82051,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
22732,20.51282,18.90244,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
22932,25.0,13.46154,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
23132,15.33333,13.33333,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
23332,24.30555,13.88889,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
23532,26.70455,11.36364,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
23732,0.0,0.0,true,true,true,true,false,false,false,false,1586000.0,1586000.0,1586000.0,1586000.0,0.0,0.0,0.0,0.0
23932,35.46343,12.38406,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1199466.6,1199466.6,1199466.6,1199466.6
24132,12.68202,13.73886,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,911800.0,911333.3,911333.3,911333.3
24333,21.36461,11.89545,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,986476.2,990700.0,990700.0,990700.0
24533,12.41264,11.42758,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,904100.0,904100.0,904100.0,904100.0
24733,22.88168,11.67433,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,843230.75,843230.75,843230.75,843230.75
24933,16.35783,11.75719,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,877769.25,877769.25,879500.0,879500.0
25133,13.28354,11.75082,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,925333.3,925333.3,926500.0,926500.0
25333,17.36389,10.50972,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,848368.44,848368.44,848368.44,851050.0
25533,11.1016,11.60622,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,831857.1,831857.1,831857.1,828350.0
25733,16.67786,11.39171,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,833440.0,833440.0,833440.0,833440.0
25933,13.88293,12.91151,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,956642.9,956642.9,956642.9,956642.9
26133,14.51945,11.61556,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,839600.0,839600.0,839600.0,839600.0
26333,27.97495,11.91276,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,847500.0,847500.0,847500.0,847500.0
26534,19.81167,12.28105,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,988450.0,988450.0,988450.0,988450.0
26734,13.24837,11.77633,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,857608.7,857608.7,857608.7,857608.7
26934,11.9551,12.65216,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,870117.6,870117.6,870117.6,870117.6
27134,17.71302,11.15846,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,849150.0,849150.0,849150.0,849150.0
27335,29.90466,12.95136,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,831500.0,831500.0,831500.0,831500.0
27535,11.60509,12.10966,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,846750.0,846750.0,846750.0,846750.0
27735,14.53693,12.03056,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,894461.56,894461.56,894461.56,894461.56
27935,21.30513,11.33252,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,844000.0,844000.0,844000.0,844000.0
28136,22.96391,12.49917,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,925000.0,925000.0,925000.0,925000.0
28336,18.20338,12.43878,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,811700.0,811700.0,811700.0,811700.0
28537,13.01997,11.49687,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,860400.0,860400.0,860400.0,860400.0
28737,20.44607,11.1524,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,860800.0,860800.0,860800.0,860800.0
28937,19.37159,12.10724,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,871866.7,871866.7,871866.7,871866.7
29137,17.12451,11.25325,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,974750.0,974750.0,974750.0,974750.0
29337,11.0403,11.0403,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,667450.0,667450.0,667450.0,667450.0
29537,22.07613,11.68736,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,665800.0,665800.0,665800.0,665800.0
29737,15.4801,11.30388,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,970681.8,970681.8,970681.8,970681.8
29938,26.04807,13.41896,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,841777.75,841777.75,841777.75,841777.75
30139,17.41876,11.16587,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,794100.0,794100.0,794100.0,794100.0
30339,15.40695,12.38408,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,967350.0,967350.0,967350.0,967350.0
30539,17.4336,12.10667,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,871750.0,871750.0,871750.0,871750.0
30739,16.99122,11.71343,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,906480.0,906480.0,906480.0,906480.0
30939,21.47461,11.93589,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1244533.4,1244533.4,1244533.4,1244533.4
31140,13.16017,12.0579,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,877150.0,877150.0,877150.0,877150.0
31341,16.88106,11.69793,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,856800.0,856800.0,856800.0,856800.0
31542,29.55553,10.99432,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1045400.0,1045400.0,1045400.0,1045400.0
31742,11.55837,13.65989,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,830434.8,830434.8,830434.8,830434.8
31942,20.76852,11.8003,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,854470.56,854470.56,854470.56,854470.56
32142,17.4983,12.3322,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,839300.0,839300.0,839300.0,839300.0
32342,22.69125,11.21686,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,819200.0,819200.0,819200.0,819200.0
32542,11.9406,11.9406,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,844350.0,844350.0,844350.0,844350.0
32742,15.99896,10.99929,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,951434.8,951434.8,951434.8,951434.8
32943,16.29279,11.5008,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,861235.3,861235.3,861235.3,861235.3
33143,15.62768,11.70277,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,849150.0,849150.0,849150.0,849150.0
33343,16.85199,12.16516,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,857900.0,857900.0,857900.0,857900.0
33543,22.80968,11.72076,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,892550.0,892550.0,892550.0,892550.0
33743,17.15035,11.57891,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,841260.9,841260.9,841260.9,841260.9
33943,21.14577,12.38636,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,816705.9,816705.9,816705.9,816705.9
34143,14.32047,11.31609,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,864200.0,864200.0,864200.0,864200.0
34343,12.58577,11.93372,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,821500.0,821500.0,821500.0,821500.0
34543,12.79211,12.78581,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,800600.0,800600.0,800600.0,800600.0
34743,16.27535,11.86746,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,853304.4,853304.4,853304.4,853304.4
34943,21.36143,11.34342,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,870117.6,870117.6,870117.6,870117.6
35144,13.06637,12.56381,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,884850.0,884850.0,884850.0,884850.0
35344,15.60236,11.2142,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,904000.0,904000.0,904000.0,904000.0
35544,12.22211,12.22211,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,992950.0,992950.0,992950.0,992950.0
35744,12.69512,11.04886,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,838083.3,838083.3,838083.3,838083.3
35944,23.9392,11.07811,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,844500.0,844500.0,844500.0,844500.0
36145,13.45938,12.69512,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,862350.0,862350.0,862350.0,862350.0
36345,26.31051,11.53661,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,854150.0,853428.56,853428.56,853428.56
36546,17.6638,11.4576,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,851571.44,852200.0,852200.0,852200.0
36747,14.65288,9.62903,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,591869.56,591869.56,591869.56,591869.56
36947,20.40006,12.3154,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,656588.25,656588.25,656588.25,656588.25
37147,14.00658,12.93662,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,828750.0,828750.0,828750.0,828750.0
37347,16.88949,11.09881,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,924300.0,924300.0,924300.0,924300.0
37547,19.61341,11.67215,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,798350.0,798350.0,798350.0,798350.0
37747,21.27103,9.85237,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,854608.7,854608.7,854608.7,854608.7
37948,27.26709,11.38118,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,850823.5,850823.5,850823.5,850823.5
38149,17.54598,12.42345,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,823900.0,823900.0,823900.0,823900.0
38349,16.88977,12.22318,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,904350.0,904350.0,904350.0,904350.0
38549,17.20169,11.96496,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,859850.0,859850.0,859850.0,859850.0
38749,18.6213,11.89695,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,1022782.6,1022782.6,1022782.6,1022782.6
38949,20.07979,12.71499,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,864941.2,864941.2,864941.2,864941.2
39149,20.53959,11.15544,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,876800.0,876800.0,876800.0,876800.0
39349,14.05067,12.04343,true,true,true,true,true,true,true,true,1586000.0,1586000.0,1586000.0,1586000.0,928950.0,928950.0,928950.0,928950.0
